time_ms,state,num_sats,pdop,lat,lon,alt_m,h_acc,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure_alt,alt_rate,max_alt,max_speed,voltage,current,soc,roll,pitch,yaw,speed,launch,vel_apo,alt_apo,landed,rssi,snr,next_ch,rx_freq_mhz,seq,gap,event
65432,PRELAUNCH,7,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-87,98.0,-100.5,85.7,122.7,0.0,0,0,0,0,-41,14.2,255,915.000,110,0,
66075,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.60,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-99,98.0,-100.0,85.7,122.5,0.0,0,0,0,0,-43,12.5,255,915.000,111,0,
66791,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.50,-0.3,0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-89,98.0,-99.8,85.8,122.3,0.0,0,0,0,0,-44,12.5,255,915.000,112,0,
67504,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.50,-0.50,-0.2,0.0,0.1,0.0,0.0,0.0,1.0,8.34,-95,98.0,-99.2,85.6,122.1,0.0,0,0,0,0,-46,12.8,255,915.000,113,0,
68150,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-91,98.0,-98.9,85.7,121.9,0.0,0,0,0,0,-42,12.2,255,915.000,114,0,
68728,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.60,0.2,-0.3,0.0,0.0,0.0,0.0,1.0,8.34,-99,98.0,-98.7,85.6,121.6,0.0,0,0,0,0,-42,13.8,255,915.000,115,0,
69307,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.80,-0.40,-0.60,0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-92,98.0,-97.0,85.7,119.8,0.0,0,0,0,0,-44,14.5,255,915.000,116,0,
70055,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.60,-0.60,0.7,0.0,0.1,0.0,0.0,0.0,1.0,8.34,-92,98.0,-96.8,85.7,120.0,0.0,0,0,0,0,-42,13.2,255,915.000,117,0,
70671,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.60,-0.40,0.60,12.1,0.3,0.0,0.0,0.0,0.0,1.0,8.34,-91,98.0,-99.7,85.6,122.0,0.0,0,0,0,0,-43,14.2,255,915.000,118,0,
71249,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.30,-0.30,-0.2,0.0,-0.2,0.0,0.0,0.0,1.0,8.34,-117,97.0,-100.7,85.7,123.3,0.0,0,0,0,0,-44,13.0,255,915.000,119,0,
71829,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.80,-0.50,0.30,-0.6,0.1,0.1,0.0,0.0,0.0,1.0,8.34,-101,98.0,-99.3,85.7,122.2,0.0,0,0,0,0,-42,14.5,255,915.000,120,0,
72709,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.30,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-95,98.0,-98.2,85.6,120.9,0.0,0,0,0,0,-42,14.2,255,915.000,121,0,
73285,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.60,-0.30,-0.40,1.3,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-94,98.0,-98.6,85.6,121.2,0.0,0,0,0,0,-44,14.8,255,915.000,122,0,
73798,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.50,-0.50,-0.9,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-94,98.0,-98.3,85.7,121.2,0.0,0,0,0,0,-42,13.2,255,915.000,123,0,
74611,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.10,-0.70,0.9,-0.2,0.1,0.0,0.0,0.0,1.0,8.34,-85,98.0,-98.9,85.6,121.7,0.0,0,0,0,0,-44,13.8,255,915.000,124,0,
75666,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.40,-0.9,0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-92,98.0,-98.4,85.6,121.1,0.0,0,0,0,0,-44,14.2,255,915.000,125,0,
76519,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.20,0.80,0.10,-1.6,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-95,98.0,-98.7,85.7,121.4,0.0,0,0,0,0,-44,14.5,255,915.000,126,0,
77199,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.20,-0.60,1.1,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-99,98.0,-98.6,85.6,121.4,0.0,0,0,0,0,-44,13.0,255,915.000,127,0,
77845,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.10,-0.40,1.6,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-124,97.0,-99.3,85.6,122.2,0.0,0,0,0,0,-44,12.5,255,915.000,128,0,
78897,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.50,-0.70,1.7,-0.5,0.2,0.0,0.0,0.0,1.0,8.34,-97,98.0,-98.7,85.6,121.6,0.0,0,0,0,0,-43,12.8,255,915.000,129,0,
79476,PRELAUNCH,8,2.0,40.1630514,-74.0806418,34.3,0.0,10.20,-0.50,-1.00,-3.9,0.4,-0.2,0.0,0.0,0.0,1.0,8.34,-105,98.0,-97.7,85.7,120.5,0.0,0,0,0,0,-43,12.2,255,915.000,130,0,
80155,PRELAUNCH,9,2.0,40.1630514,-74.0806418,34.3,0.0,9.60,-0.60,-0.70,1.8,0.3,0.2,0.0,0.0,0.0,1.0,8.34,-91,98.0,-98.9,85.6,122.1,0.0,0,0,0,0,-42,13.5,255,915.000,131,0,
81213,PRELAUNCH,11,2.0,40.1630583,-74.0806418,34.9,0.0,9.70,0.00,-0.50,-0.9,0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-89,97.0,-98.8,85.6,121.7,0.0,0,0,0,0,-44,14.2,255,915.000,132,0,
82029,PRELAUNCH,11,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,0.4,-0.3,-0.5,0.0,0.0,0.0,1.0,8.34,-131,97.0,-98.7,85.6,121.3,0.0,0,0,0,0,-44,12.5,255,915.000,133,0,
82675,PRELAUNCH,11,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.50,-0.50,0.9,-0.3,0.1,0.0,0.0,0.0,1.0,8.34,-101,98.0,-97.9,85.6,120.8,0.0,0,0,0,0,-48,12.8,255,915.000,134,0,
83289,PRELAUNCH,11,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,-0.5,0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-102,97.0,-97.8,85.7,120.6,0.0,0,0,0,0,-52,13.0,255,915.000,135,0,
84344,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.40,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-111,97.0,-97.4,85.6,120.6,0.0,0,0,0,0,-37,13.5,255,915.000,136,0,
84957,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,-0.1,0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-97,98.0,-97.4,85.7,120.2,0.0,0,0,0,0,-35,12.2,255,915.000,137,0,
85504,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-112,97.0,-97.6,85.7,120.5,0.0,0,0,0,0,-37,13.8,255,915.000,138,0,
86424,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.50,-0.40,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-112,97.0,-97.1,85.7,120.1,0.0,0,0,0,0,-39,14.2,255,915.000,139,0,
87104,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-97,98.0,-97.2,85.7,120.0,0.0,0,0,0,0,-39,14.0,255,915.000,140,0,
87650,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.60,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-104,98.0,-97.0,85.6,120.2,0.0,0,0,0,0,-44,14.5,255,915.000,141,0,
88366,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-89,98.0,-97.0,85.7,119.9,0.0,0,0,0,0,-45,14.2,255,915.000,142,0,
89385,PRELAUNCH,12,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-89,98.0,-96.6,85.6,119.6,0.0,0,0,0,0,-44,13.5,255,915.000,143,0,
89997,PRELAUNCH,13,2.0,40.1630527,-74.0806450,35.7,0.0,9.70,-0.40,-0.50,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-100,98.0,-96.8,85.6,119.6,0.0,0,0,0,0,-44,13.2,255,915.000,144,0,
91354,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.2,0.0,0.0,0.0,1.0,8.34,-94,98.0,-96.8,85.6,119.6,0.0,0,0,0,0,-42,12.8,255,915.000,146,1,
92103,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.50,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-95,98.0,-96.6,85.7,119.6,0.0,0,0,0,0,-41,12.8,255,915.000,147,0,
92953,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.50,-0.60,0.0,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-105,98.0,-96.9,85.6,119.7,0.0,0,0,0,0,-41,13.5,255,915.000,148,0,
93702,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.50,-0.3,0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-109,97.0,-96.7,85.7,119.6,0.0,0,0,0,0,-41,13.0,255,915.000,149,0,
94217,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.50,0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-89,98.0,-96.6,85.7,119.5,0.0,0,0,0,0,-42,12.8,255,915.000,150,0,
94795,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.30,-0.50,0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-105,98.0,-96.5,85.7,119.4,0.0,0,0,0,0,-42,12.8,255,915.000,151,0,
95545,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.50,-0.1,0.1,0.1,0.0,0.0,0.0,1.0,8.34,-94,98.0,-96.6,85.7,119.3,0.0,0,0,0,0,-41,13.5,255,915.000,152,0,
96533,PRELAUNCH,12,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.20,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-91,98.0,-96.6,85.6,119.4,0.0,0,0,0,0,-41,14.2,255,915.000,153,0,
97212,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.50,-0.60,-0.4,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-114,97.0,-96.6,85.6,119.2,0.0,0,0,0,0,-41,14.2,255,915.000,154,0,
97725,PRELAUNCH,13,2.0,40.1630459,-74.0806450,35.0,0.0,9.70,-0.40,-0.30,-0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-92,98.0,-96.1,85.7,118.9,0.0,0,0,0,0,-42,14.5,255,915.000,155,0,
98575,PRELAUNCH,13,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.50,-0.40,-0.7,0.2,-0.4,0.0,0.0,0.0,1.0,8.34,-107,97.0,-96.5,85.7,119.0,0.0,0,0,0,0,-43,12.5,255,915.000,156,0,
99224,PRELAUNCH,13,2.0,40.1630514,-74.0806418,34.3,0.0,9.70,-0.40,-0.50,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-89,98.0,-96.5,85.6,119.1,0.0,0,0,0,0,-41,12.5,255,915.000,157,0,
99936,PRELAUNCH,14,1.0,40.1630583,-74.0806418,34.9,0.0,9.70,-0.40,-0.60,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-90,97.0,-96.7,85.6,119.3,0.0,0,0,0,0,-42,13.8,255,915.000,158,0,
101640,PRELAUNCH,14,1.0,40.1630583,-74.0806418,34.9,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-109,97.0,-96.6,85.7,119.5,0.0,0,0,0,0,-45,12.8,255,915.000,160,1,
102285,PRELAUNCH,14,1.0,40.1630583,-74.0806418,34.9,0.0,9.70,-0.40,-0.60,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-96.5,85.7,119.4,0.0,0,0,0,0,-49,12.5,255,915.000,161,0,
103034,PRELAUNCH,13,1.0,40.1630583,-74.0806418,34.9,0.0,9.70,-0.40,-0.50,-0.3,0.1,0.0,0.0,0.0,0.0,1.0,8.34,-99,97.0,-96.4,85.7,119.4,0.0,0,0,0,0,-46,12.8,255,915.000,162,0,
104023,PRELAUNCH,14,1.0,40.1630583,-74.0806418,34.9,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-96.3,85.7,119.1,0.0,0,0,0,0,-50,13.5,255,915.000,163,0,
104671,PRELAUNCH,13,1.0,40.1630599,-74.0806531,34.7,0.0,9.70,-0.40,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-101,98.0,-96.2,85.6,119.1,0.0,0,0,0,0,-54,12.5,255,915.000,164,0,
105287,PRELAUNCH,13,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-96.2,85.7,119.0,0.0,0,0,0,0,-47,12.5,255,915.000,165,0,
106071,PRELAUNCH,13,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-109,97.0,-96.1,85.7,118.9,0.0,0,0,0,0,-48,13.8,255,915.000,166,0,
106755,PRELAUNCH,14,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.30,-0.60,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-96.1,85.7,119.1,0.0,0,0,0,0,-47,12.5,255,915.000,167,0,
107507,PRELAUNCH,14,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.40,0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.9,85.6,118.7,0.0,0,0,0,0,-48,13.0,255,915.000,168,0,
108228,PRELAUNCH,13,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-95.8,85.7,118.7,0.0,0,0,0,0,-50,12.8,255,915.000,169,0,
108974,PRELAUNCH,14,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-95.7,85.6,118.6,0.0,0,0,0,0,-49,12.5,255,915.000,170,0,
109500,PRELAUNCH,12,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.8,85.6,118.5,0.0,0,0,0,0,-52,12.5,255,915.000,171,0,
110121,PRELAUNCH,13,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,0.0,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.8,85.7,118.6,0.0,0,0,0,0,-63,13.5,255,915.000,172,0,
110804,PRELAUNCH,13,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.30,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-94,98.0,-95.9,85.6,118.6,0.0,0,0,0,0,-54,12.5,255,915.000,173,0,
111362,PRELAUNCH,14,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.50,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-96,97.0,-95.7,85.6,118.3,0.0,0,0,0,0,-50,14.0,255,915.000,174,0,
111884,PRELAUNCH,14,2.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.40,-0.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-91,97.0,-95.7,85.6,118.5,0.0,0,0,0,0,-50,14.0,255,915.000,175,0,
112506,PRELAUNCH,14,1.0,40.1630655,-74.0806498,34.0,0.0,9.70,-0.30,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-95.6,85.7,118.6,0.0,0,0,0,0,-44,12.8,255,915.000,176,0,
113158,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.40,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.8,85.7,118.6,0.0,0,0,0,0,-41,14.8,255,915.000,177,0,
113777,PRELAUNCH,14,2.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.30,0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-96.1,85.7,118.9,0.0,0,0,0,0,-41,13.2,255,915.000,178,0,
114368,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.50,-0.1,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-95.9,85.7,118.7,0.0,0,0,0,0,-41,14.0,255,915.000,179,0,
115082,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-96.0,85.6,118.7,0.0,0,0,0,0,-42,13.5,255,915.000,180,0,
115766,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-89,97.0,-96.0,85.8,118.6,0.0,0,0,0,0,-43,12.5,255,915.000,181,0,
116484,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.60,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-95.9,85.7,118.6,0.0,0,0,0,0,-44,12.8,255,915.000,182,0,
117169,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.8,85.7,118.7,0.0,0,0,0,0,-44,14.2,255,915.000,183,0,
117953,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-95.8,85.7,118.6,0.0,0,0,0,0,-45,14.5,255,915.000,184,0,
118606,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-90,97.0,-95.9,85.8,118.7,0.0,0,0,0,0,-40,12.8,255,915.000,185,0,
119875,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.6,85.6,118.3,0.0,0,0,0,0,-40,13.0,255,915.000,186,0,
121698,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.60,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-85,97.0,-95.4,85.7,118.3,0.0,0,0,0,0,-41,12.5,255,915.000,187,0,
122245,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.3,-0.3,0.0,0.0,0.0,0.0,1.0,8.34,-112,97.0,-95.4,85.7,118.3,0.0,0,0,0,0,-41,13.2,255,915.000,188,0,
123000,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.50,0.0,0.0,-0.2,0.0,0.0,0.0,1.0,8.34,-100,97.0,-95.3,85.7,118.1,0.0,0,0,0,0,-42,12.8,255,915.000,189,0,
123862,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.3,85.7,118.1,0.0,0,0,0,0,-41,12.8,255,915.000,190,0,
124599,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.4,85.8,118.2,0.0,0,0,0,0,-42,12.8,255,915.000,191,0,
125202,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.50,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.1,85.7,117.9,0.0,0,0,0,0,-41,12.8,255,915.000,192,0,
125971,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.30,-0.60,0.0,-0.2,-0.5,0.0,0.0,0.0,1.0,8.34,-89,97.0,-95.5,85.7,118.0,0.0,0,0,0,0,-41,14.0,255,915.000,193,0,
126708,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.60,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.2,85.8,118.4,0.0,0,0,0,0,-40,12.8,255,915.000,194,0,
127644,PRELAUNCH,13,2.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.40,-0.30,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-95.6,85.8,118.3,0.0,0,0,0,0,-41,13.8,255,915.000,195,0,
128381,PRELAUNCH,13,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.50,0.1,0.1,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.8,85.8,118.4,0.0,0,0,0,0,-43,12.5,255,915.000,196,0,
129022,PRELAUNCH,12,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.30,-0.50,0.0,0.0,0.2,0.0,0.0,0.0,1.0,8.34,-102,97.0,-95.6,85.8,118.5,0.0,0,0,0,0,-43,14.2,255,915.000,197,0,
129623,PRELAUNCH,14,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.50,-0.60,-0.7,-0.3,0.1,0.0,0.0,0.0,1.0,8.34,-96,97.0,-96.3,85.8,118.7,0.0,0,0,0,0,-45,12.8,255,915.000,198,0,
130231,PRELAUNCH,13,1.0,40.1630711,-74.0806466,33.2,0.0,9.70,-0.30,-0.50,-0.3,0.3,-0.2,0.0,0.0,0.0,1.0,8.34,-95,97.0,-96.1,85.7,118.5,0.0,0,0,0,0,-44,12.5,255,915.000,199,0,
130937,PRELAUNCH,13,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.50,-0.50,0.9,-0.3,0.0,0.0,0.0,0.0,1.0,8.34,-86,97.0,-95.7,85.7,118.3,0.0,0,0,0,0,-55,12.8,255,915.000,200,0,
131620,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.30,-0.40,-0.1,-0.3,0.0,0.0,0.0,0.0,1.0,8.34,-91,97.0,-95.4,85.7,118.2,0.0,0,0,0,0,-44,14.8,255,915.000,201,0,
132112,PRELAUNCH,13,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.40,-0.40,-0.5,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-95.4,85.7,118.0,0.0,0,0,0,0,-44,12.5,255,915.000,202,0,
132728,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.30,-0.40,-0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-100,97.0,-95.1,85.8,117.9,0.0,0,0,0,0,-44,13.8,255,915.000,203,0,
133473,PRELAUNCH,13,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.50,-0.40,0.3,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.4,85.7,118.1,0.0,0,0,0,0,-46,13.2,255,915.000,204,0,
134199,PRELAUNCH,13,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.40,-0.50,0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-95.5,85.7,118.2,0.0,0,0,0,0,-48,13.2,255,915.000,205,0,
135260,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.40,-0.40,0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.3,85.8,118.0,0.0,0,0,0,0,-55,12.2,255,915.000,206,0,
136865,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.50,-0.50,0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-89,97.0,-95.4,85.7,117.9,0.0,0,0,0,0,-57,13.8,255,915.000,207,0,
137579,PRELAUNCH,13,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.40,-0.50,0.6,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-100,97.0,-95.4,85.7,118.2,0.0,0,0,0,0,-57,14.0,255,915.000,208,0,
138293,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.50,-0.50,0.3,0.1,0.0,0.0,0.0,0.0,1.0,8.34,-91,97.0,-95.4,85.7,118.1,0.0,0,0,0,0,-55,13.0,255,915.000,209,0,
138802,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.50,-0.50,-0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-90,97.0,-95.5,85.8,118.1,0.0,0,0,0,0,-54,12.5,255,915.000,210,0,
139416,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.40,-0.50,0.3,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-85,97.0,-95.4,85.7,118.0,0.0,0,0,0,0,-50,14.0,255,915.000,211,0,
140151,PRELAUNCH,14,1.0,40.1630783,-74.0806547,32.3,0.0,9.70,-0.30,-0.60,0.5,-0.3,-0.4,0.0,0.0,0.0,1.0,8.34,-92,97.0,-95.6,85.7,117.9,0.0,0,0,0,0,-54,13.8,255,915.000,212,0,
